force_level_mvc,selection_strategy,selection_seed,sample_size,fmin,fmax,isicv,normal_mean,dpn_mean,difference,wilcoxon_statistic,p_value,n_pairs,min_eligible_pool,median_eligible_pool,max_eligible_pool
50,seeded_random_10,20261366,10,5.0,15.0,0.3,11.907333333333334,11.665333333333333,-0.24200000000000002,490.5,0.15587765008763874,50,30,37.0,50
50,seeded_random_10,20261367,10,5.0,15.0,0.3,11.604666666666667,11.490666666666668,-0.11399999999999977,568.0,0.5022749409990772,50,30,37.0,50
50,seeded_random_10,20261368,10,5.0,15.0,0.3,11.701666666666664,11.662333333333331,-0.039333333333333546,607.0,0.7684292356027617,50,30,37.0,50
50,seeded_random_10,20261369,10,5.0,15.0,0.3,11.755,11.517333333333333,-0.23766666666666694,481.0,0.1308462173686606,50,30,37.0,50
50,seeded_random_10,20261370,10,5.0,15.0,0.3,11.874666666666666,11.674000000000001,-0.200666666666667,505.5,0.20256515312098655,50,30,37.0,50
50,seeded_random_10,20261371,10,5.0,15.0,0.3,11.895999999999999,11.423666666666666,-0.47233333333333305,380.5,0.01310379103230842,50,30,37.0,50
50,seeded_random_10,20261372,10,5.0,15.0,0.3,11.878,11.606666666666666,-0.2713333333333331,452.0,0.07333912448573698,50,30,37.0,50
50,seeded_random_10,20261373,10,5.0,15.0,0.3,11.86,11.605666666666666,-0.25433333333333324,462.0,0.09023108239931876,50,30,37.0,50
50,seeded_random_10,20261374,10,5.0,15.0,0.3,11.756666666666668,11.609666666666664,-0.14699999999999996,539.5,0.3441292864710026,50,30,37.0,50
50,seeded_random_10,20261375,10,5.0,15.0,0.3,11.713333333333333,11.677999999999999,-0.035333333333333244,600.0,0.717345684285382,50,30,37.0,50
50,seeded_random_10,20261376,10,5.0,15.0,0.3,11.895999999999999,11.607666666666667,-0.28833333333333305,431.0,0.0462136292071981,50,30,37.0,50
50,seeded_random_10,20261377,10,5.0,15.0,0.3,11.643333333333333,11.680666666666665,0.037333333333333524,636.5,0.9922978278911034,50,30,37.0,50
50,seeded_random_10,20261378,10,5.0,15.0,0.3,11.838999999999999,11.439666666666668,-0.3993333333333333,393.0,0.018261742996496758,50,30,37.0,50
50,seeded_random_10,20261379,10,5.0,15.0,0.3,11.635333333333335,11.606,-0.029333333333333406,606.5,0.9524066181858549,50,30,37.0,50
50,seeded_random_10,20261380,10,5.0,15.0,0.3,11.775333333333336,11.594,-0.18133333333333346,511.5,0.22385757551698493,50,30,37.0,50
50,seeded_random_10,20261381,10,5.0,15.0,0.3,11.678666666666665,11.753333333333336,0.07466666666666655,602.5,0.7354636268143865,50,30,37.0,50
50,seeded_random_10,20261382,10,5.0,15.0,0.3,11.549,11.613,0.06399999999999999,602.5,0.7354636268143865,50,30,37.0,50
50,seeded_random_10,20261383,10,5.0,15.0,0.3,11.777000000000001,11.733999999999998,-0.04300000000000033,605.5,0.7573897500675475,50,30,37.0,50
50,seeded_random_10,20261384,10,5.0,15.0,0.3,11.702000000000004,11.453666666666665,-0.24833333333333318,478.0,0.12362524961316167,50,30,37.0,50
50,seeded_random_10,20261385,10,5.0,15.0,0.3,11.858000000000002,11.489666666666666,-0.36833333333333323,411.0,0.028256978552906986,50,30,37.0,50
50,seeded_random_10,20261386,10,5.0,15.0,0.3,11.718666666666667,11.48,-0.2386666666666665,481.0,0.13084397469782777,50,30,37.0,50
50,seeded_random_10,20261387,10,5.0,15.0,0.3,11.927,11.662,-0.26499999999999985,507.5,0.20950023485394875,50,30,37.0,50
50,seeded_random_10,20261388,10,5.0,15.0,0.3,11.890999999999998,11.573999999999998,-0.3169999999999999,438.0,0.05411030689689129,50,30,37.0,50
50,seeded_random_10,20261389,10,5.0,15.0,0.3,11.878666666666666,11.750666666666667,-0.12799999999999964,511.0,0.2220223412061293,50,30,37.0,50
50,seeded_random_10,20261390,10,5.0,15.0,0.3,11.758666666666665,11.499,-0.25966666666666643,375.5,0.01839512819229457,50,30,37.0,50
50,seeded_random_10,20261391,10,5.0,15.0,0.3,11.760333333333335,11.513,-0.24733333333333313,488.5,0.1503356510089316,50,30,37.0,50
50,seeded_random_10,20261392,10,5.0,15.0,0.3,11.911666666666665,11.653333333333334,-0.258333333333333,464.5,0.09491403418788599,50,30,37.0,50
50,seeded_random_10,20261393,10,5.0,15.0,0.3,11.664333333333333,11.614333333333331,-0.05000000000000011,625.0,0.9039478091210644,50,30,37.0,50
50,seeded_random_10,20261394,10,5.0,15.0,0.3,11.801666666666668,11.404666666666664,-0.39699999999999996,386.0,0.015188958400432695,50,30,37.0,50
50,seeded_random_10,20261395,10,5.0,15.0,0.3,11.934000000000001,11.629333333333332,-0.3046666666666664,449.0,0.06880692447718223,50,30,37.0,50
50,seeded_random_10,20261396,10,5.0,15.0,0.3,11.607333333333333,11.425,-0.1823333333333334,516.5,0.33959594939805104,50,30,37.0,50
50,seeded_random_10,20261397,10,5.0,15.0,0.3,11.753,11.549333333333333,-0.20366666666666686,501.5,0.18922714872387603,50,30,37.0,50
50,seeded_random_10,20261398,10,5.0,15.0,0.3,11.763333333333335,11.58,-0.1833333333333337,504.0,0.19748754317946193,50,30,37.0,50
50,seeded_random_10,20261399,10,5.0,15.0,0.3,11.956333333333331,11.433333333333332,-0.523,285.5,0.0006785252998533323,50,30,37.0,50
50,seeded_random_10,20261400,10,5.0,15.0,0.3,11.960333333333333,11.542333333333334,-0.4180000000000002,373.0,0.010669626045428864,50,30,37.0,50
50,seeded_random_10,20261401,10,5.0,15.0,0.3,11.617666666666668,11.755666666666666,0.13799999999999998,570.0,0.5146591796453885,50,30,37.0,50
50,seeded_random_10,20261402,10,5.0,15.0,0.3,11.801666666666668,11.524333333333331,-0.27733333333333343,421.0,0.08673313094590952,50,30,37.0,50
50,seeded_random_10,20261403,10,5.0,15.0,0.3,11.773333333333333,11.473999999999998,-0.29933333333333306,436.0,0.07913636379372217,50,30,37.0,50
50,seeded_random_10,20261404,10,5.0,15.0,0.3,11.724666666666668,11.715666666666666,-0.009000000000000128,592.5,0.6639887617404077,50,30,37.0,50
50,seeded_random_10,20261405,10,5.0,15.0,0.3,11.698333333333334,11.786000000000001,0.08766666666666673,591.5,0.656994623569239,50,30,37.0,50
50,seeded_random_10,20261406,10,5.0,15.0,0.3,11.742666666666668,11.591,-0.15166666666666687,505.5,0.2871475242444328,50,30,37.0,50
50,seeded_random_10,20261407,10,5.0,15.0,0.3,11.885333333333335,11.582333333333333,-0.3029999999999997,421.5,0.03705617448201572,50,30,37.0,50
50,seeded_random_10,20261408,10,5.0,15.0,0.3,11.916333333333336,11.458999999999998,-0.45733333333333304,300.5,0.0011407799395380868,50,30,37.0,50
50,seeded_random_10,20261409,10,5.0,15.0,0.3,11.736999999999998,11.568666666666667,-0.16833333333333333,572.0,0.5271951521249347,50,30,37.0,50
50,seeded_random_10,20261410,10,5.0,15.0,0.3,11.519333333333334,11.659666666666666,0.14033333333333353,547.5,0.38494815154766326,50,30,37.0,50
50,seeded_random_10,20261411,10,5.0,15.0,0.3,11.756999999999998,11.488999999999997,-0.2679999999999998,470.5,0.10693254503409294,50,30,37.0,50
50,seeded_random_10,20261412,10,5.0,15.0,0.3,11.816666666666668,11.558333333333335,-0.25833333333333347,471.0,0.10798674475091986,50,30,37.0,50
50,seeded_random_10,20261413,10,5.0,15.0,0.3,11.837333333333332,11.406333333333334,-0.43100000000000027,415.0,0.04945600126542327,50,30,37.0,50
50,seeded_random_10,20261414,10,5.0,15.0,0.3,11.710666666666667,11.396333333333333,-0.3143333333333333,462.0,0.09023108239931876,50,30,37.0,50
50,seeded_random_10,20261415,10,5.0,15.0,0.3,11.836000000000002,11.568333333333335,-0.2676666666666669,467.5,0.10078352202897613,50,30,37.0,50
50,seeded_random_10,20261416,10,5.0,15.0,0.3,11.890666666666666,11.535333333333334,-0.35533333333333333,448.0,0.06733768459080475,50,30,37.0,50
50,seeded_random_10,20261417,10,5.0,15.0,0.3,11.712666666666664,11.536666666666665,-0.17599999999999988,525.0,0.2774733176708808,50,30,37.0,50
50,seeded_random_10,20261418,10,5.0,15.0,0.3,11.844,11.580333333333334,-0.26366666666666627,430.0,0.04516884641165014,50,30,37.0,50
50,seeded_random_10,20261419,10,5.0,15.0,0.3,11.590333333333334,11.495999999999999,-0.09433333333333334,575.0,0.5462775483605339,50,30,37.0,50
50,seeded_random_10,20261420,10,5.0,15.0,0.3,11.811666666666666,11.391666666666667,-0.4200000000000001,406.5,0.025748418710230207,50,30,37.0,50
50,seeded_random_10,20261421,10,5.0,15.0,0.3,11.682333333333334,11.506666666666668,-0.17566666666666658,492.5,0.32732023712931746,50,30,37.0,50
50,seeded_random_10,20261422,10,5.0,15.0,0.3,11.714,11.824666666666667,0.11066666666666652,583.5,0.6021653284184068,50,30,37.0,50
50,seeded_random_10,20261423,10,5.0,15.0,0.3,11.868999999999998,11.545999999999998,-0.3229999999999997,486.0,0.14360965618853638,50,30,37.0,50
50,seeded_random_10,20261424,10,5.0,15.0,0.3,11.594666666666667,11.669666666666664,0.07500000000000011,590.0,0.64656351215441,50,30,37.0,50
50,seeded_random_10,20261425,10,5.0,15.0,0.3,11.85233333333333,11.614666666666666,-0.23766666666666683,492.0,0.16014722233944534,50,30,37.0,50
50,seeded_random_10,20261426,10,5.0,15.0,0.3,11.721333333333334,11.592666666666668,-0.12866666666666704,597.5,0.699384553235786,50,30,37.0,50
50,seeded_random_10,20261427,10,5.0,15.0,0.3,11.695666666666668,11.416333333333334,-0.2793333333333332,454.5,0.07729672365121423,50,30,37.0,50
50,seeded_random_10,20261428,10,5.0,15.0,0.3,11.775666666666666,11.550333333333334,-0.2253333333333333,442.5,0.05977870968233555,50,30,37.0,50
50,seeded_random_10,20261429,10,5.0,15.0,0.3,12.008666666666668,11.638666666666664,-0.3699999999999999,381.5,0.013461315421126555,50,30,37.0,50
50,seeded_random_10,20261430,10,5.0,15.0,0.3,11.911666666666667,11.614,-0.29766666666666675,429.5,0.06869812025455163,50,30,37.0,50
50,seeded_random_10,20261431,10,5.0,15.0,0.3,11.94,11.581000000000001,-0.35899999999999993,431.0,0.04610038786489312,50,30,37.0,50
50,seeded_random_10,20261432,10,5.0,15.0,0.3,11.891333333333332,11.655666666666669,-0.23566666666666666,490.5,0.1558824689331662,50,30,37.0,50
50,seeded_random_10,20261433,10,5.0,15.0,0.3,11.846999999999998,11.723333333333334,-0.12366666666666642,595.0,0.681606787292111,50,30,37.0,50
50,seeded_random_10,20261434,10,5.0,15.0,0.3,11.923333333333332,11.609666666666667,-0.31366666666666637,436.0,0.05174638610582144,50,30,37.0,50
50,seeded_random_10,20261435,10,5.0,15.0,0.3,11.726666666666665,11.600000000000001,-0.1266666666666665,562.5,0.4690578966689881,50,30,37.0,50
50,seeded_random_10,20261436,10,5.0,15.0,0.3,11.701666666666664,11.451999999999998,-0.24966666666666673,445.5,0.0638146376693414,50,30,37.0,50
50,seeded_random_10,20261437,10,5.0,15.0,0.3,11.812333333333331,11.403333333333334,-0.4090000000000002,365.5,0.008645753775957662,50,30,37.0,50
50,seeded_random_10,20261438,10,5.0,15.0,0.3,11.96566666666667,11.56666666666667,-0.39899999999999997,408.5,0.027061707498583984,50,30,37.0,50
50,seeded_random_10,20261439,10,5.0,15.0,0.3,11.796333333333335,11.656333333333334,-0.13999999999999993,549.5,0.3956067617274882,50,30,37.0,50
50,seeded_random_10,20261440,10,5.0,15.0,0.3,11.804,11.701666666666668,-0.10233333333333341,578.0,0.5657128680189023,50,30,37.0,50
50,seeded_random_10,20261441,10,5.0,15.0,0.3,11.754999999999997,11.580333333333334,-0.17466666666666683,543.0,0.36163951749023204,50,30,37.0,50
50,seeded_random_10,20261442,10,5.0,15.0,0.3,11.692666666666666,11.645333333333335,-0.04733333333333327,614.0,0.8205357071723686,50,30,37.0,50
50,seeded_random_10,20261443,10,5.0,15.0,0.3,11.718333333333332,11.466333333333331,-0.25199999999999995,479.0,0.18418462892409704,50,30,37.0,50
50,seeded_random_10,20261444,10,5.0,15.0,0.3,11.812000000000001,11.632,-0.18000000000000035,531.0,0.3039064865684632,50,30,37.0,50
50,seeded_random_10,20261445,10,5.0,15.0,0.3,11.745333333333333,11.558,-0.1873333333333329,481.0,0.1908443372422276,50,30,37.0,50
50,seeded_random_10,20261446,10,5.0,15.0,0.3,11.610666666666667,11.527000000000001,-0.08366666666666646,572.0,0.5271927461981452,50,30,37.0,50
50,seeded_random_10,20261447,10,5.0,15.0,0.3,11.745999999999999,11.637666666666664,-0.10833333333333332,588.0,0.6327561096612135,50,30,37.0,50
50,seeded_random_10,20261448,10,5.0,15.0,0.3,12.02733333333333,11.734666666666664,-0.2926666666666662,427.5,0.04263951568321149,50,30,37.0,50
50,seeded_random_10,20261449,10,5.0,15.0,0.3,11.751,11.58366666666667,-0.16733333333333303,486.0,0.20826018165680282,50,30,37.0,50
50,seeded_random_10,20261450,10,5.0,15.0,0.3,11.701333333333332,11.603333333333335,-0.09799999999999959,632.0,0.9576572899602571,50,30,37.0,50
50,seeded_random_10,20261451,10,5.0,15.0,0.3,11.741666666666665,11.415333333333333,-0.32633333333333325,428.5,0.04363111282647828,50,30,37.0,50
50,seeded_random_10,20261452,10,5.0,15.0,0.3,11.804999999999998,11.682,-0.12300000000000033,579.5,0.5755499100554271,50,30,37.0,50
50,seeded_random_10,20261453,10,5.0,15.0,0.3,11.683,11.423333333333336,-0.25966666666666666,517.5,0.24669250657683606,50,30,37.0,50
50,seeded_random_10,20261454,10,5.0,15.0,0.3,11.894,11.27,-0.6239999999999998,290.0,0.0007949881830860046,50,30,37.0,50
50,seeded_random_10,20261455,10,5.0,15.0,0.3,11.849333333333334,11.493333333333332,-0.35599999999999965,418.5,0.03450630293973794,50,30,37.0,50
50,seeded_random_10,20261456,10,5.0,15.0,0.3,11.790333333333331,11.63,-0.16033333333333316,551.5,0.4064195094893488,50,30,37.0,50
50,seeded_random_10,20261457,10,5.0,15.0,0.3,11.933,11.344666666666665,-0.5883333333333334,272.5,0.00042567594057929905,50,30,37.0,50
50,seeded_random_10,20261458,10,5.0,15.0,0.3,11.792,11.552,-0.23999999999999996,468.5,0.10279907055171586,50,30,37.0,50
50,seeded_random_10,20261459,10,5.0,15.0,0.3,11.894333333333334,11.449666666666667,-0.44466666666666654,369.5,0.009678925333647344,50,30,37.0,50
50,seeded_random_10,20261460,10,5.0,15.0,0.3,11.836666666666668,11.324000000000002,-0.5126666666666668,304.0,0.0012841449704169324,50,30,37.0,50
50,seeded_random_10,20261461,10,5.0,15.0,0.3,11.916000000000002,11.607333333333333,-0.30866666666666687,425.5,0.040700657367269924,50,30,37.0,50
50,seeded_random_10,20261462,10,5.0,15.0,0.3,11.829666666666665,11.423666666666666,-0.4059999999999996,380.5,0.01310379103230842,50,30,37.0,50
50,seeded_random_10,20261463,10,5.0,15.0,0.3,11.765666666666668,11.479333333333331,-0.2863333333333334,473.0,0.11228812821431434,50,30,37.0,50
50,seeded_random_10,20261464,10,5.0,15.0,0.3,11.737333333333334,11.563333333333334,-0.17400000000000015,545.5,0.3744721709790142,50,30,37.0,50
50,seeded_random_10,20261465,10,5.0,15.0,0.3,11.739333333333331,11.67,-0.06933333333333333,617.5,0.8469049718761811,50,30,37.0,50
50,seeded_random_10,20261466,10,5.0,15.0,0.3,11.752666666666666,11.603666666666665,-0.14899999999999994,538.5,0.3392310387473009,50,30,37.0,50
50,seeded_random_10,20261467,10,5.0,15.0,0.3,11.836333333333332,11.733666666666666,-0.10266666666666711,591.5,0.6569983633879233,50,30,37.0,50
50,seeded_random_10,20261468,10,5.0,15.0,0.3,11.847000000000001,11.296999999999999,-0.55,340.5,0.004142207354292081,50,30,37.0,50
50,seeded_random_10,20261469,10,5.0,15.0,0.3,11.831666666666667,11.674666666666669,-0.15700000000000014,577.0,0.5592000189600252,50,30,37.0,50
50,seeded_random_10,20261470,10,5.0,15.0,0.3,11.892333333333335,11.602333333333334,-0.2900000000000002,408.0,0.02672808420552976,50,30,37.0,50
50,seeded_random_10,20261471,10,5.0,15.0,0.3,11.761,11.724333333333334,-0.036666666666666785,607.5,0.7721183594825546,50,30,37.0,50
50,seeded_random_10,20261472,10,5.0,15.0,0.3,11.693666666666667,11.526666666666669,-0.16699999999999993,528.5,0.2926959832584518,50,30,37.0,50
50,seeded_random_10,20261473,10,5.0,15.0,0.3,11.553666666666668,11.403666666666668,-0.15000000000000008,571.0,0.520900461817212,50,30,37.0,50
50,seeded_random_10,20261474,10,5.0,15.0,0.3,11.665666666666667,11.661333333333332,-0.004333333333333158,612.0,0.8055550180711353,50,30,37.0,50
50,seeded_random_10,20261475,10,5.0,15.0,0.3,11.960666666666663,11.627666666666668,-0.33300000000000013,417.5,0.03369138475715801,50,30,37.0,50
50,seeded_random_10,20261476,10,5.0,15.0,0.3,11.698666666666668,11.707666666666666,0.009000000000000057,600.0,0.7173472599109258,50,30,37.0,50
50,seeded_random_10,20261477,10,5.0,15.0,0.3,11.812666666666667,11.534666666666666,-0.27800000000000025,405.5,0.02511861196866238,50,30,37.0,50
50,seeded_random_10,20261478,10,5.0,15.0,0.3,11.678666666666665,11.474666666666664,-0.20400000000000015,495.0,0.16894543769307047,50,30,37.0,50
50,seeded_random_10,20261479,10,5.0,15.0,0.3,11.851666666666665,11.584000000000001,-0.2676666666666665,444.0,0.06177014727551104,50,30,37.0,50
50,seeded_random_10,20261480,10,5.0,15.0,0.3,11.948666666666666,11.646666666666668,-0.3020000000000001,400.0,0.03452787588794673,50,30,37.0,50
50,seeded_random_10,20261481,10,5.0,15.0,0.3,11.897333333333334,11.609000000000002,-0.2883333333333333,460.0,0.08662483516538871,50,30,37.0,50
50,seeded_random_10,20261482,10,5.0,15.0,0.3,11.824999999999998,11.624333333333333,-0.20066666666666624,508.5,0.21301277983510247,50,30,37.0,50
50,seeded_random_10,20261483,10,5.0,15.0,0.3,11.766333333333337,11.642000000000001,-0.1243333333333332,582.0,0.5921135857824753,50,30,37.0,50
50,seeded_random_10,20261484,10,5.0,15.0,0.3,11.925999999999998,11.717,-0.20900000000000002,482.5,0.13458411471519124,50,30,37.0,50
50,seeded_random_10,20261485,10,5.0,15.0,0.3,11.652666666666669,11.595999999999998,-0.056666666666666574,576.0,0.5527191585892692,50,30,37.0,50
50,seeded_random_10,20261486,10,5.0,15.0,0.3,11.764333333333337,11.392333333333333,-0.37200000000000016,445.5,0.06381772958847688,50,30,37.0,50
50,seeded_random_10,20261487,10,5.0,15.0,0.3,11.878,11.404333333333334,-0.47366666666666674,309.5,0.0025773872978708855,50,30,37.0,50
50,seeded_random_10,20261488,10,5.0,15.0,0.3,11.671333333333331,11.708333333333332,0.03700000000000006,613.0,0.8130362987288426,50,30,37.0,50
50,seeded_random_10,20261489,10,5.0,15.0,0.3,11.738333333333335,11.45433333333333,-0.2840000000000002,424.0,0.03930313509400304,50,30,37.0,50
50,seeded_random_10,20261490,10,5.0,15.0,0.3,11.770333333333335,11.605333333333336,-0.16499999999999992,483.0,0.19767131000741212,50,30,37.0,50
50,seeded_random_10,20261491,10,5.0,15.0,0.3,11.694666666666667,11.572333333333333,-0.12233333333333349,545.5,0.3744721709790142,50,30,37.0,50
50,seeded_random_10,20261492,10,5.0,15.0,0.3,11.697666666666665,11.850333333333335,0.15266666666666662,492.5,0.16159067794836057,50,30,37.0,50
50,seeded_random_10,20261493,10,5.0,15.0,0.3,11.804666666666668,11.539000000000001,-0.26566666666666683,478.0,0.12362524961316167,50,30,37.0,50
50,seeded_random_10,20261494,10,5.0,15.0,0.3,11.682333333333336,11.534333333333334,-0.1479999999999999,495.0,0.16894295589777542,50,30,37.0,50
50,seeded_random_10,20261495,10,5.0,15.0,0.3,11.766000000000002,11.520000000000003,-0.24600000000000008,463.5,0.09301573135553902,50,30,37.0,50
50,seeded_random_10,20261496,10,5.0,15.0,0.3,11.509,11.616,0.10699999999999975,547.5,0.38495368798453655,50,30,37.0,50
50,seeded_random_10,20261497,10,5.0,15.0,0.3,11.783999999999999,11.598666666666668,-0.18533333333333307,515.0,0.23698314690874356,50,30,37.0,50
50,seeded_random_10,20261498,10,5.0,15.0,0.3,11.911,11.62733333333333,-0.28366666666666634,474.0,0.11448572254202784,50,30,37.0,50
50,seeded_random_10,20261499,10,5.0,15.0,0.3,11.851333333333333,11.651333333333332,-0.19999999999999982,533.5,0.3154014243363732,50,30,37.0,50
50,seeded_random_10,20261500,10,5.0,15.0,0.3,11.858666666666666,11.52266666666667,-0.33600000000000024,435.0,0.0506066438010159,50,30,37.0,50
50,seeded_random_10,20261501,10,5.0,15.0,0.3,11.774333333333335,11.719666666666665,-0.05466666666666661,579.0,0.5722574536957848,50,30,37.0,50
50,seeded_random_10,20261502,10,5.0,15.0,0.3,11.84066666666667,11.617333333333333,-0.2233333333333328,457.5,0.0822794857839061,50,30,37.0,50
50,seeded_random_10,20261503,10,5.0,15.0,0.3,11.665666666666668,11.596333333333334,-0.0693333333333333,622.0,0.881057086157787,50,30,37.0,50
50,seeded_random_10,20261504,10,5.0,15.0,0.3,11.799000000000003,11.542333333333334,-0.25666666666666665,466.5,0.09878981530053246,50,30,37.0,50
50,seeded_random_10,20261505,10,5.0,15.0,0.3,11.944666666666667,11.631666666666666,-0.3129999999999996,451.5,0.07257084286824776,50,30,37.0,50
50,seeded_random_10,20261506,10,5.0,15.0,0.3,11.649666666666667,11.579999999999998,-0.06966666666666665,603.0,0.7391011202766086,50,30,37.0,50
50,seeded_random_10,20261507,10,5.0,15.0,0.3,11.833,11.526333333333334,-0.3066666666666667,400.0,0.05382488797723713,50,30,37.0,50
50,seeded_random_10,20261508,10,5.0,15.0,0.3,11.93266666666667,11.564666666666668,-0.368,426.5,0.04166114132660343,50,30,37.0,50
50,seeded_random_10,20261509,10,5.0,15.0,0.3,11.847000000000001,11.684666666666667,-0.16233333333333363,539.0,0.34167032096979566,50,30,37.0,50
50,seeded_random_10,20261510,10,5.0,15.0,0.3,11.690333333333333,11.657,-0.03333333333333325,590.5,0.6500380128539268,50,30,37.0,50
50,seeded_random_10,20261511,10,5.0,15.0,0.3,11.828666666666669,11.547333333333336,-0.2813333333333335,373.5,0.010816573988540452,50,30,37.0,50
50,seeded_random_10,20261512,10,5.0,15.0,0.3,11.786999999999999,11.463000000000001,-0.32400000000000007,421.5,0.03705397039450606,50,30,37.0,50
50,seeded_random_10,20261513,10,5.0,15.0,0.3,11.794666666666664,11.549000000000001,-0.24566666666666662,531.5,0.3061513794155857,50,30,37.0,50
50,seeded_random_10,20261514,10,5.0,15.0,0.3,11.827333333333334,11.400333333333332,-0.42699999999999977,373.0,0.01066780367140001,50,30,37.0,50
50,seeded_random_10,20261515,10,5.0,15.0,0.3,11.707333333333333,11.447666666666667,-0.25966666666666677,474.0,0.11448994405527194,50,30,37.0,50
50,seeded_random_10,20261516,10,5.0,15.0,0.3,11.723000000000003,11.542666666666667,-0.1803333333333332,526.0,0.2817637593402096,50,30,37.0,50
50,seeded_random_10,20261517,10,5.0,15.0,0.3,11.851666666666667,11.46566666666667,-0.38600000000000007,396.0,0.031269259082748524,50,30,37.0,50
50,seeded_random_10,20261518,10,5.0,15.0,0.3,11.706333333333331,11.564333333333334,-0.14200000000000032,562.0,0.4660972372765003,50,30,37.0,50
50,seeded_random_10,20261519,10,5.0,15.0,0.3,11.735999999999999,11.629666666666669,-0.10633333333333357,565.0,0.6365661873350938,50,30,37.0,50
50,seeded_random_10,20261520,10,5.0,15.0,0.3,11.747000000000003,11.578333333333337,-0.16866666666666674,505.5,0.20255463517109262,50,30,37.0,50
50,seeded_random_10,20261521,10,5.0,15.0,0.3,11.676000000000002,11.598666666666668,-0.07733333333333338,576.5,0.5559388920571418,50,30,37.0,50
50,seeded_random_10,20261522,10,5.0,15.0,0.3,11.815666666666669,11.672666666666666,-0.14300000000000013,544.5,0.36931064829451177,50,30,37.0,50
50,seeded_random_10,20261523,10,5.0,15.0,0.3,11.672,11.626333333333335,-0.04566666666666659,582.5,0.7653792872189573,50,30,37.0,50
50,seeded_random_10,20261524,10,5.0,15.0,0.3,11.722666666666663,11.371333333333334,-0.3513333333333331,436.5,0.05233940154503807,50,30,37.0,50
50,seeded_random_10,20261525,10,5.0,15.0,0.3,11.890999999999998,11.525666666666668,-0.3653333333333331,405.5,0.025116916765470725,50,30,37.0,50
50,seeded_random_10,20261526,10,5.0,15.0,0.3,11.818333333333333,11.637333333333336,-0.18100000000000002,507.0,0.20773205066450806,50,30,37.0,50
50,seeded_random_10,20261527,10,5.0,15.0,0.3,11.745666666666667,11.358333333333333,-0.3873333333333332,329.5,0.004875122045150508,50,30,37.0,50
50,seeded_random_10,20261528,10,5.0,15.0,0.3,11.674000000000001,11.755000000000003,0.08099999999999997,560.0,0.4543717807826315,50,30,37.0,50
50,seeded_random_10,20261529,10,5.0,15.0,0.3,11.682666666666664,11.694666666666667,0.012000000000000278,620.0,0.8658482843417622,50,30,37.0,50
50,seeded_random_10,20261530,10,5.0,15.0,0.3,11.757666666666667,11.593333333333332,-0.16433333333333336,528.5,0.2926931721643069,50,30,37.0,50
50,seeded_random_10,20261531,10,5.0,15.0,0.3,11.838999999999999,11.552333333333333,-0.28666666666666707,430.5,0.04568052296771418,50,30,37.0,50
50,seeded_random_10,20261532,10,5.0,15.0,0.3,11.633666666666665,11.395666666666665,-0.2379999999999998,445.0,0.09567303585037815,50,30,37.0,50
50,seeded_random_10,20261533,10,5.0,15.0,0.3,11.740666666666668,11.542666666666667,-0.19800000000000018,513.0,0.22941459888214244,50,30,37.0,50
50,seeded_random_10,20261534,10,5.0,15.0,0.3,11.700333333333333,11.762000000000002,0.061666666666666786,548.5,0.5243551015492957,50,30,37.0,50
50,seeded_random_10,20261535,10,5.0,15.0,0.3,11.86166666666667,11.559333333333335,-0.3023333333333332,463.5,0.0930176357591994,50,30,37.0,50
50,seeded_random_10,20261536,10,5.0,15.0,0.3,11.630333333333335,11.665999999999999,0.035666666666667055,634.5,0.9768962197905389,50,30,37.0,50
50,seeded_random_10,20261537,10,5.0,15.0,0.3,11.801000000000002,11.429666666666668,-0.37133333333333324,443.5,0.061101827093087986,50,30,37.0,50
50,seeded_random_10,20261538,10,5.0,15.0,0.3,11.835999999999999,11.523333333333333,-0.31266666666666654,458.0,0.08312873664914351,50,30,37.0,50
50,seeded_random_10,20261539,10,5.0,15.0,0.3,11.799333333333331,11.500666666666667,-0.2986666666666662,458.0,0.0831323255468639,50,30,37.0,50
50,seeded_random_10,20261540,10,5.0,15.0,0.3,11.581000000000001,11.418999999999999,-0.16199999999999995,559.0,0.4485733469678902,50,30,37.0,50
50,seeded_random_10,20261541,10,5.0,15.0,0.3,11.698999999999998,11.797666666666666,0.09866666666666678,576.0,0.5527214717680289,50,30,37.0,50
50,seeded_random_10,20261542,10,5.0,15.0,0.3,11.729666666666668,11.664000000000001,-0.0656666666666668,596.5,0.6922606658327544,50,30,37.0,50
50,seeded_random_10,20261543,10,5.0,15.0,0.3,11.737333333333334,11.596333333333332,-0.14100000000000001,557.5,0.5842999071498896,50,30,37.0,50
50,seeded_random_10,20261544,10,5.0,15.0,0.3,11.663666666666668,11.452,-0.21166666666666648,488.0,0.21554227736321485,50,30,37.0,50
50,seeded_random_10,20261545,10,5.0,15.0,0.3,11.794666666666666,11.653333333333332,-0.1413333333333335,577.0,0.5592000189600252,50,30,37.0,50
50,seeded_random_10,20261546,10,5.0,15.0,0.3,11.728,11.557,-0.17099999999999993,499.5,0.2609824404313025,50,30,37.0,50
50,seeded_random_10,20261547,10,5.0,15.0,0.3,11.725666666666665,11.478666666666665,-0.24700000000000005,483.0,0.19767131000741212,50,30,37.0,50
50,seeded_random_10,20261548,10,5.0,15.0,0.3,11.752,11.643333333333334,-0.10866666666666663,561.0,0.4602070666895768,50,30,37.0,50
