outcome,outcome_unit,estimate,force_level_mvc,simulation_id,normal_value,dpn_value,dpn_minus_normal
isi_cv,unitless,simulation_truth_all_active_motor_units,20,33,0.234609112155611,0.1671076901590056,-0.06750142199660542
isi_cv,unitless,simulation_truth_all_active_motor_units,20,34,0.24200814507946133,0.15900623318692533,-0.083001911892536
isi_cv,unitless,simulation_truth_all_active_motor_units,20,35,0.21267965626900312,0.13746384504289136,-0.07521581122611176
isi_cv,unitless,simulation_truth_all_active_motor_units,20,36,0.20128410238348632,0.1456943650804396,-0.05558973730304673
isi_cv,unitless,simulation_truth_all_active_motor_units,20,37,0.21506552380492958,0.14288234212103962,-0.07218318168388996
isi_cv,unitless,simulation_truth_all_active_motor_units,20,38,0.2010775099753607,0.12199542616433108,-0.07908208381102962
isi_cv,unitless,simulation_truth_all_active_motor_units,20,39,0.21508608652273747,0.13912378621248328,-0.0759623003102542
isi_cv,unitless,simulation_truth_all_active_motor_units,20,40,0.21765202908960968,0.15160120368106458,-0.0660508254085451
isi_cv,unitless,simulation_truth_all_active_motor_units,20,41,0.23028706481702987,0.14124081758116977,-0.0890462472358601
isi_cv,unitless,simulation_truth_all_active_motor_units,20,42,0.23718796097781905,0.15444502916522596,-0.0827429318125931
isi_cv,unitless,simulation_truth_all_active_motor_units,20,43,0.23463765830847985,0.1567553001189254,-0.07788235818955444
isi_cv,unitless,simulation_truth_all_active_motor_units,20,44,0.19971845892610204,0.11790655841289062,-0.08181190051321142
isi_cv,unitless,simulation_truth_all_active_motor_units,20,45,0.21249522632497855,0.1281647978097034,-0.08433042851527514
isi_cv,unitless,simulation_truth_all_active_motor_units,20,46,0.21462131088597258,0.15159879028118964,-0.06302252060478294
isi_cv,unitless,simulation_truth_all_active_motor_units,20,47,0.2105365635471891,0.1446748910749928,-0.06586167247219632
isi_cv,unitless,simulation_truth_all_active_motor_units,20,48,0.22338688666994064,0.14584878156842893,-0.07753810510151171
isi_cv,unitless,simulation_truth_all_active_motor_units,20,49,0.23428306857919765,0.15162042484537105,-0.08266264373382659
isi_cv,unitless,simulation_truth_all_active_motor_units,50,0,0.11779161947944661,0.08844714061188286,-0.02934447886756375
isi_cv,unitless,simulation_truth_all_active_motor_units,50,1,0.12311646957793884,0.0770493425061705,-0.04606712707176834
isi_cv,unitless,simulation_truth_all_active_motor_units,50,2,0.12271248184389338,0.07749818727599407,-0.04521429456789931
isi_cv,unitless,simulation_truth_all_active_motor_units,50,3,0.10361110259664423,0.06922345741635345,-0.03438764518029078
isi_cv,unitless,simulation_truth_all_active_motor_units,50,4,0.1141157852572663,0.07109150796544589,-0.043024277291820415
isi_cv,unitless,simulation_truth_all_active_motor_units,50,5,0.1168951916129062,0.0917048190637813,-0.025190372549124887
isi_cv,unitless,simulation_truth_all_active_motor_units,50,6,0.11244778938497328,0.08466069173611589,-0.027787097648857395
isi_cv,unitless,simulation_truth_all_active_motor_units,50,7,0.10417714506447212,0.08776124182604268,-0.01641590323842944
isi_cv,unitless,simulation_truth_all_active_motor_units,50,8,0.10604898634095063,0.08527980705140052,-0.020769179289550105
isi_cv,unitless,simulation_truth_all_active_motor_units,50,9,0.11995258850434277,0.08349545239052297,-0.0364571361138198
isi_cv,unitless,simulation_truth_all_active_motor_units,50,10,0.11687104336532726,0.08055446196225423,-0.036316581403073034
isi_cv,unitless,simulation_truth_all_active_motor_units,50,11,0.11361534847310355,0.07565040505335088,-0.037964943419752664
isi_cv,unitless,simulation_truth_all_active_motor_units,50,12,0.12192041126399783,0.0849267474560426,-0.03699366380795523
isi_cv,unitless,simulation_truth_all_active_motor_units,50,13,0.11561581785522711,0.07776992707919235,-0.03784589077603476
isi_cv,unitless,simulation_truth_all_active_motor_units,50,14,0.11684354719224699,0.08215541819783725,-0.034688128994409734
isi_cv,unitless,simulation_truth_all_active_motor_units,50,15,0.12323956474285365,0.09474282559928754,-0.02849673914356611
isi_cv,unitless,simulation_truth_all_active_motor_units,50,16,0.09716029525573734,0.08510457969507698,-0.01205571556066036
isi_cv,unitless,simulation_truth_all_active_motor_units,50,17,0.11214499482415381,0.09683105002727298,-0.015313944796880835
isi_cv,unitless,simulation_truth_all_active_motor_units,50,18,0.09872885962105755,0.06783684680336911,-0.03089201281768844
isi_cv,unitless,simulation_truth_all_active_motor_units,50,19,0.11008609659920494,0.08857942134839504,-0.021506675250809903
isi_cv,unitless,simulation_truth_all_active_motor_units,50,20,0.10875250444777519,0.09122243118653779,-0.0175300732612374
isi_cv,unitless,simulation_truth_all_active_motor_units,50,21,0.09986137137463127,0.09130116475898144,-0.008560206615649837
isi_cv,unitless,simulation_truth_all_active_motor_units,50,22,0.11408292383494932,0.08918064961779607,-0.024902274217153256
isi_cv,unitless,simulation_truth_all_active_motor_units,50,23,0.11756699302670101,0.08264060831851205,-0.03492638470818896
isi_cv,unitless,simulation_truth_all_active_motor_units,50,24,0.10767140199141904,0.10081179078503315,-0.006859611206385896
isi_cv,unitless,simulation_truth_all_active_motor_units,50,25,0.11222449570900982,0.07220712774340705,-0.04001736796560276
isi_cv,unitless,simulation_truth_all_active_motor_units,50,26,0.12315762259920489,0.08103064572879656,-0.042126976870408325
isi_cv,unitless,simulation_truth_all_active_motor_units,50,27,0.1143755527165288,0.06169042948543959,-0.05268512323108921
isi_cv,unitless,simulation_truth_all_active_motor_units,50,28,0.11261887516895386,0.09333491182981733,-0.019283963339136526
isi_cv,unitless,simulation_truth_all_active_motor_units,50,29,0.12144513906817293,0.0917515440538756,-0.02969359501429733
isi_cv,unitless,simulation_truth_all_active_motor_units,50,30,0.12201891830508803,0.09573249504982119,-0.02628642325526684
isi_cv,unitless,simulation_truth_all_active_motor_units,50,31,0.13235759470688327,0.08532059538726924,-0.047036999319614026
isi_cv,unitless,simulation_truth_all_active_motor_units,50,32,0.12222201994779416,0.09637729365727113,-0.025844726290523035
isi_cv,unitless,simulation_truth_all_active_motor_units,50,33,0.12413741554568337,0.09101572396950704,-0.03312169157617634
isi_cv,unitless,simulation_truth_all_active_motor_units,50,34,0.1217463888219232,0.07624088380642925,-0.04550550501549394
isi_cv,unitless,simulation_truth_all_active_motor_units,50,35,0.11976196247312342,0.09338433697544431,-0.026377625497679108
isi_cv,unitless,simulation_truth_all_active_motor_units,50,36,0.11156869097646294,0.08925649271396667,-0.022312198262496266
isi_cv,unitless,simulation_truth_all_active_motor_units,50,37,0.11170595524784875,0.08125960455766498,-0.03044635069018377
isi_cv,unitless,simulation_truth_all_active_motor_units,50,38,0.12791433369588007,0.0891980370033209,-0.03871629669255916
isi_cv,unitless,simulation_truth_all_active_motor_units,50,39,0.11870530768974992,0.06606403081914256,-0.052641276870607365
isi_cv,unitless,simulation_truth_all_active_motor_units,50,40,0.11227216415606245,0.08246665222484709,-0.02980551193121536
isi_cv,unitless,simulation_truth_all_active_motor_units,50,41,0.12239130206431625,0.07604539634579101,-0.046345905718525246
isi_cv,unitless,simulation_truth_all_active_motor_units,50,42,0.11236373494012435,0.09828388348370008,-0.014079851456424264
isi_cv,unitless,simulation_truth_all_active_motor_units,50,43,0.10513572536856183,0.07993228099409562,-0.025203444374466213
isi_cv,unitless,simulation_truth_all_active_motor_units,50,44,0.10843171227398653,0.09474030363778722,-0.013691408636199304
isi_cv,unitless,simulation_truth_all_active_motor_units,50,45,0.10768280936750542,0.09786670001770001,-0.00981610934980541
isi_cv,unitless,simulation_truth_all_active_motor_units,50,46,0.12554207732531142,0.06765047594452214,-0.057891601380789276
isi_cv,unitless,simulation_truth_all_active_motor_units,50,47,0.11676857615539044,0.09225566414286296,-0.024512912012527477
isi_cv,unitless,simulation_truth_all_active_motor_units,50,48,0.11643155603332753,0.09834029782347253,-0.018091258209854993
isi_cv,unitless,simulation_truth_all_active_motor_units,50,49,0.12056868909845939,0.0810087500574581,-0.03955993904100129
